SourceID,TargetID,ReferenceText,ReferenceType,SourceDocumentID,TargetDocumentID,SourcePassageID,TargetPassageID,SourcePassage,TargetPassage
6dc33896-d818-4a98-8e43-9c75b46ccadb,5ed54f46-3f63-48fe-a3e4-bddd4934e7f0,6,Internal,11,11,1.1.1.(2),6,"Without limiting the generality of (1), this Rulebook applies to a:
(a)	Person making an Offer of Securities except in relation to Units of a Fund;
(b)	Person applying to have Securities admitted to the Official List;
(c)	Person applying to have Securities admitted to trading on a Recognised Investment Exchange;
(d)	Person specified in Rule 4.10.1 as liable for the content of a Prospectus;
(e)	Listed Entity;
(f)	Reporting Entity;
(g)	Person who is a Related Party;
(h)	Person who is a Restricted Person;
(i)	Person who is a Connected Person;
(j)	Person appointed as a Sponsor, compliance adviser or other expert adviser of a Reporting Entity; and
(k)	Person appointed under Chapter 6 as a Stabilisation Manager or Stabilisation Agent.","MARKET ABUSE, PRICE STABILISATION AND BUY-BACK PROGRAMMES"
f70272ac-30bf-4e62-92d7-8b863f75cdf9,82ade9b4-bba4-449c-815c-32d6ef292b54, 61(1),External,11,17,4.4.Guidance.2.,Part 6.Chapter 1.61.(1),"The prohibition in section 61(1) of the FSMR does not apply, subject to the requirement in Rule 4.4.2, to the admission to trading on a Recognised Investment Exchange of Securities that are Exempt Securities under Rule 4.4.1.","A person shall not, subject to subsection ‎(3)—
(a)	make an Offer of Securities in the Abu Dhabi Global Market; or
(b)	have Securities admitted to trading on a Recognised Investment Exchange;
unless there is an Approved Prospectus in relation to the relevant Securities."
b3a51dc5-7ffe-4adf-b646-21b7f63f95ff,b1fd7fc2-b35e-4110-a833-1876591c2c7a,7.5,Internal,11,11,3.11.1,7.5,A Reporting Entity of a Listed Fund must comply with Rule 7.5.,Power to direct Disclosure
fc2d6a36-54a3-4c55-b168-1ee1953504be,1e20f1ac-c168-4aaa-9702-1e3529ea4edd, 7.7.1,Internal,11,11,2.8.5,7.7.1,"Notification of documents sent to Shareholders. If a Listed Entity provides any material document to the Shareholders of its Listed Securities, it must Disclose that it has done so as soon as possible in accordance with Rule 7.7.1.",
2d67e3e8-d385-4fc8-aff1-487611d02cca,5c3c0f6f-29a7-4b86-b0fe-109213900f3e, 9.2.10,Internal,11,11,APP 4.4.,9.2.10,"General. The annual report required under Rule 9.2.10 must include a statement by the Board of Directors (the ""Board""), stating whether or not, in its opinion, the Corporate Governance framework of the Reporting Entity is effective in achieving the outcome required by section 73 of the FSMR and promoting compliance with the Principles, with supporting information and assumptions, and qualifications if necessary. As the Principles are the core of the Corporate Governance framework, the way in which they are applied should be the central question for the Board as it determines how the Reporting Entity conducts its affairs under its directorship in accordance with the letter and spirit of the applicable requirements including the Principles and the standards.","Annual reporting on compliance. The annual financial report of a Listed Entity to which this section applies must:
(1)	state whether the best practice standards specified in APP 4 (the ""Corporate Governance Principles"") have been adopted by the Listed Entity;
(2)	if the best practice standards in APP 4 have not been fully adopted or have been only partially adopted explain:
(a)	why the best practice standards were not adopted fully or adopted only partially, as is relevant; and
(b)	what actions, if any, have been taken by the Listed Entity to achieve compliance with the Corporate Governance Principles to the extent the relevant best practice standards were not adopted, or were only partially adopted; and
(3)	include a statement by Directors whether or not, in their opinion, the Corporate Governance framework of the Listed Entity is effective in promoting compliance with the Corporate Governance Principles, with supporting information and assumptions, and qualifications if necessary."
47a6d063-88ea-47de-8f2f-a3fb49962d43,cc0b2dc3-e4d1-4d0b-9e8f-9e362faac1ac, 9.2.3,Internal,11,11,APP 4.7.,9.2.3,"General. The standards in this Appendix are not exhaustive and hence a Reporting Entity may implement any additional measures as required in order for it to comply with the Principles and contribute to sound and prudent governance of the entity.
Principle 1  Board of Directors
Rule 9.2.3
""Every Reporting Entity must have an effective Board of Directors (""the Board"") which is collectively accountable for ensuring that the Reporting Entity's business is managed prudently and soundly.""","Principle 1 – Board of Directors. Every Listed Entity must have an effective Board which is collectively accountable for ensuring that the Listed Entity's business is managed prudently and soundly.
"
12f21edd-7868-4706-b1f4-3b2e9af8d6aa,194cf07e-3ce5-429a-9d01-6e1c25bef4ae, 9.3.3,Internal,11,11,9.3.14,9.3.3,"Weighted Voting Rights. A Listed Entity may, upon approval from the Regulator, allot, issue or grant Shares with Weighted Voting Rights, altering its Share capital in relation to the equality and proportionality of Shareholder voting power and equity interest (as established in Rule 9.3.3).","Equality of treatment. Subject to Rules 9.3.14 to 9.3.17, the Board of a Listed Entity must ensure equality of treatment of all holders of Securities of a particular class or type in respect of all rights attaching to the Securities of that class or type of Securities."
c7360020-3d0b-4829-816c-4d79324f41c5,e73dbcf5-dd5d-4413-b2ae-8edae9398ed9,9.4,Internal,11,11,4.13.3.Guidance,9.4,"
See also Rule 9.4 which contains additional restrictions relating to dealings by Restricted Persons which may apply to executive Directors.","Dealings by Restricted Persons
"
981f66c8-bfe8-4093-87a4-af05de4ed5e3,23ed5ac2-6406-45d9-b480-d3ff6ebc4d21,10.1.3A(1),Internal,11,11,3.9.1A,10.1.3A.(1),Disclosure of Preliminary Results. A Reporting Entity of a Listed Fund must comply with the requirements of Rule 10.1.3A(1).,"A Reporting Entity must immediately Disclose a preliminary statement of annual financial results following Board approval, unless it is otherwise required to comply with Rule 10.1.3B. The preliminary statement of annual financial results must:

(a)	be presented in the form of a table and include the items required for a half-yearly report, consistent with the presentation to be adopted in the annual accounts for the financial year;
(b)	include the status of auditor involvement in the preparation of the preliminary statement of annual financial results;
(c)	include details of any likely qualification or emphasis-of-matter wording that may be required to be included in the auditor’s report to be included in the annual financial report; and
(d)	include any significant additional information necessary for the purpose of assessing the results being announced.
"
a23904c6-648d-4d0a-bc7d-0776f900e09e,8ea08b95-43e0-4242-941e-1f8547e07ef1,10.1.3B,Internal,11,11,3.9.1A.Guidance,10.1.3B,"
Rule 10.1.3B does not apply to a Reporting Entity of a Listed Fund.
",Quarterly cash reports
23ed5ac2-6406-45d9-b480-d3ff6ebc4d21,8ea08b95-43e0-4242-941e-1f8547e07ef1,10.1.3B,Internal,11,11,10.1.3A.(1),10.1.3B,"A Reporting Entity must immediately Disclose a preliminary statement of annual financial results following Board approval, unless it is otherwise required to comply with Rule 10.1.3B. The preliminary statement of annual financial results must:

(a)	be presented in the form of a table and include the items required for a half-yearly report, consistent with the presentation to be adopted in the annual accounts for the financial year;
(b)	include the status of auditor involvement in the preparation of the preliminary statement of annual financial results;
(c)	include details of any likely qualification or emphasis-of-matter wording that may be required to be included in the auditors report to be included in the annual financial report; and
(d)	include any significant additional information necessary for the purpose of assessing the results being announced.
",Quarterly cash reports
6ad7b78f-3be1-497f-944b-9d2ddcef1e86,67e6fb61-6313-4d10-b3bb-b9b99d81cb75,10.1.3B(1),Internal,11,11,10.1.3B.(1).Guidance.3.,10.1.3B.(1),"The Regulator, when applying Rule 10.1.3B(1), will inform the Reporting Entity that the Rule applies, the length of time the Reporting Entity is required to comply with the Rule and, if applicable, any other requirement imposed on the Reporting Entity in relation to its obligations under the Rule.","A Reporting Entity must complete MKT Form 10-1 on a quarterly basis if the Regulator:
(a)	requires it as a condition of admission to the Official List pursuant to section 52(1)(b) of the FSMR;
(b)	classifies the Reporting Entity as a Mining Exploration Reporting Entity or a Petroleum Exploration Reporting Entity; or
(c)	requires it pursuant to section 84 of the FSMR."
4f8713d6-2027-436d-a392-2684ec2e2ec8,67e6fb61-6313-4d10-b3bb-b9b99d81cb75,10.1.3B(1),Internal,11,11,10.1.3B.(2),10.1.3B.(1),"A Reporting Entity required to comply with Rule 10.1.3B(1) must Disclose its completed MKT Form 10-1 immediately upon the information becoming available, and in any event no later than one (1) month after the end of each quarter of its financial year.
","A Reporting Entity must complete MKT Form 10-1 on a quarterly basis if the Regulator:
(a)	requires it as a condition of admission to the Official List pursuant to section 52(1)(b) of the FSMR;
(b)	classifies the Reporting Entity as a Mining Exploration Reporting Entity or a Petroleum Exploration Reporting Entity; or
(c)	requires it pursuant to section 84 of the FSMR."
